mo2477##Замочек карабин, цвет античная бронза#Замочек карабин, цвет античная бронза, размеры 6х12 мм#Замочек карабин, цвет античная бронза, размеры 6х12 мм. #Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Застежки-замочки#zamochek_karabin__tsvet_antichnaya_bronza.jpeg#1 шт#10#7.00
mo0477##Замочек карабин, цвет античное серебро#Замочек карабин, цвет античное серебро, размеры 6х12 мм#Замочек карабин, цвет античное серебро, размеры 6х12 мм. #Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Застежки-замочки#zamochek_karabin__tsvet_antichnoe_serebro.jpeg#1 шт#10#7.00
mo1477##Замочек карабин, цвет воронёная сталь#Замочек карабин, цвет воронёная сталь, размеры 6х12 мм#Замочек карабин, цвет воронёная сталь, размеры 6х12 мм. #Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Застежки-замочки#zamochek_karabin__tsvet_voronenaya_stal.jpeg#1 коп#10#7.00
mo3477##Замочек карабин, цвет золото#Замочек карабин, цвет золото, размеры 6х12 мм#Замочек карабин, цвет золото, размеры 6х12 мм. #Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Застежки-замочки#zamochek_karabin__tsvet_zoloto.jpeg#1 шт#10#7.00
mo3477##Замочек карабин, цвет медь#Замочек карабин, цвет медь, размеры 6х12 мм#Замочек карабин, цвет медь, размеры 6х12 мм. #Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Застежки-замочки#zamochek_karabin__tsvet_med.jpeg#1 шт#10#7.00
mo0841##Замочек карабин, цвет серебро#Замочек карабин, цвет серебро, размеры 6х12 мм#Замочек карабин, цвет серебро, размеры 6х12 мм. #Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Застежки-замочки#zamochek_karabin__tsvet_serebra.jpeg#1 шт#10#7.00
mo2881##Застёжка магнитная Сердце, цвет античная бронза#Застёжка магнитная Сердце, цвет античная бронза#Застёжка магнитная Сердце, цвет античная бронза, размеры 25х16 мм. #Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Застежки-замочки#zastezhka_magnitnaya_serdtse__tsvet_antichnaya_bronza.jpeg#1 шт#10#84.00
mo2087##Застёжка магнитная Цилиндр, цвет серебро#Застёжка магнитная Цилиндр, цвет серебро#Застёжка магнитная Цилиндр, цвет серебро, размеры 20х6,5 мм. #Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Застежки-замочки#zastezhka_magnitnaya_tsilindr__tsvet_serebro.jpeg#1 шт#10#100.00
mo8359##Застежка цилиндр с резьбой 1, 3х7#Застежка цилиндр с резьбой 1, цвет серебро, размеры 3х7 мм.#Застежка цилиндр с резьбой 1, цвет серебро, размеры 3х7 мм. #Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Застежки-замочки#zastezhka_tsilindr_s_rezboy_1__3kh7_mm.jpeg#1 шт#10#15.00
mo8368##Застежка цилиндр с резьбой 2, 4х15#Застежка цилиндр с резьбой 2, цвет серебро, размеры 4х15 мм.#Застежка цилиндр с резьбой 2, цвет серебро, размеры 4х15 мм, цена за 1 шт. #Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Застежки-замочки#zastezhka_tsilindr_s_rezboy_2__4kh15_mm.jpeg#1 шт#10#12.00
