007234##8 Марта с мишкой#Форма ПВХ 8 Марта с мишкой#Примерный вес готового мыла 131 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvkh_8_marta_s_mishkoy.jpeg#1 шт#10#70.00
000274##8 марта, тюльпаны#Форма ПВХ 8 марта, тюльпаны#Примерный вес готового мыла 79 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#274.png#1 шт#10#70.00
000708##BABY#Форма ПВХ BABY#Примерный вес готового мыла 150 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#baby.png#1 шт#10#70.00
001521##Don_t_worry#Форма ПВХ Don_t_worry#Вес готового мыла около 80 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_Don_t_worry.jpeg#1 шт#10#70.00
000276##Hand made#Форма ПВХ Hand made#Примерный вес готового мыла 125 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#Hand_made.png#1 шт#10#70.00
000849##Hand made soap#Форма ПВХ Hand made soap#Вес готового мыла 110 г.#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_handmadesoap.png#1 шт#10#70.00
001540##Happy Birthday#Форма ПВХ Happy Birthday#Вес готового мыла 100 г.#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_hb.jpeg#1 шт#10#70.00
002095##Kiss you#Форма ПВХ Kiss you#Примерный вес готового мыла 125 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#26061445.jpeg#1 шт#10#70.00
002091##Love me#Форма ПВХ Love me#Примерный вес готового мыла 128 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#260614123.jpeg#1 шт#10#70.00
063297##LOVE YOU#Форма ПВХ Античный ангел#Примерный вес готового мыла 90 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#love_you.jpeg#1 шт#10#70.00
001176##SPA#Форма ПВХ SPA#Примерный вес готового мыла 90 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_spa.png#1 шт#10#70.00
003104##VIP#Форма ПВХ VIP#Примерный вес готового мыла 80 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#2606144545.jpeg#1 шт#10#70.00
000609##Аист#Форма ПВХ Аист#Максимальный вес готового мыла 90грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#Aist.png#1 шт#10#70.00
000277##Аленький цветочек#Форма ПВХ Аленький цветочек#Примерный вес готового мыла 107 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#alenkiy_tsvetochek.png#1 шт#10#70.00
000278##Амур#Форма ПВХ Амур#Примерный вес готового мыла 102 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#amur.png#1 шт#10#70.00
002762##Ангел в облаках#Форма ПВХ Ангел в облаках#Примерный вес готового мыла 70 грамм. Размер 85*62*24 мм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#1502051305.jpeg#1 шт#10#70.00
001064##Ангел любви#Форма Ангел любви#Максимальный вес готового мыла 90 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_love-angel.png#1 шт#10#70.00
000279##Ангел с сердцем#Форма ПВХ Ангел с сердцем##Корень|Главная|Мыловарение|Формы|ПВХ формы#angel_s_serdtsem.png#1 шт#10#70.00
006960##Ангелочек#Форма ПВХ Ангелочек#Примерный вес готового мыла 48 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#angelochek.jpeg#1 шт#10#70.00
001596##Ангелы в облаках#Форма ПВХ Ангелы в облаках#Вес готового мыла 40 г.#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_ang02.jpeg#1 шт#10#70.00
063291##Античный ангел#Форма ПВХ Античный ангел#Примерный вес готового мыла 80 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#antichnyi_angel.jpeg#1 шт#10#70.00
003063##Анютины глазки#Форма ПВХ Анютины глазки#Вес готового мыла около 85 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#anutglaz.jpeg#1 шт#10#70.00
006961##Анютины глазки 2#Форма ПВХ Анютины глазки 2#Примерный вес готового мыла 116 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#anyutiny_glazki_2.jpeg#1 шт#10#70.00
000576##Апельсин#Форма ПВХ Апельсин#Примерный вес готового мыла 100 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_orange.png#1 шт#10#70.00
001214##Апельсин корка#Форма ПВХ Апельсин корка#Максимальный вес готового мыла 90 грамм. Размер готового мыла: 7,0 х 2,5 см#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_orange_skin.png#1 шт#10#70.00
001421##Астронавт#Форма ПВХ Астронавт#Примерный вес готового мыла 60 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_spaceman.jpeg#1 гр#10#70.00
000704##Бабочка#Форма ПВХ Бабочка#Примерный вес готового мыла 100 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#butterfly.png#1 шт#10#70.00
160205##Бабочка Красавица#Форма ПВХ Бабочка Красавица#Примерный вес готового мыла 100 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#babochka_krasavitsa.jpeg#1 шт#10#70.00
003311##Банан#Форма ПВХ Банан#Примерный вес готового мыла 70 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#454444.jpeg#1 шт#10#70.00
001213##Банка варенья#Форма ПВХ Банка варенья#Максимальный вес готового мыла 90 грамм. Размер готового мыла: 8,5 х 7,0 х 2,5 см#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_jam.png#1 шт#10#70.00
001194##Бант#Форма ПВХ Бант#Максимальный вес готового мыла 75 гр.#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_bow.png#1 шт#10#70.00
001184##Баня#Форма ПВХ Баня#Максимальный вес готового мыла 65 гр. Размеры 80х63х25 мм.#Корень|Главная|Мыловарение|Формы|ПВХ формы#pvc_banya.png#1 шт#10#70.00
002119##Баран#Форма ПВХ Баран#Примерный вес готового мыла 85 грамм. #Корень|Главная|Мыловарение|Формы|ПВХ формы#baran.jpeg#1 шт#10#70.00
