mo7681##Бусина имитация жемчуга, d 5 мм#Бусина имитация жемчуга, диаметр 5 мм.#Бусина имитация жемчуга, диаметр 5 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#busina_imitatsiya_zhemchuga__d_5_mm.jpeg#1 шт#10#1.00
mo7687##Бусина имитация жемчуга, d 7 мм#Бусина имитация жемчуга, диаметр 7 мм.#Бусина имитация жемчуга, диаметр 7 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#busina_imitatsiya_zhemchuga__d_7_mm.jpeg#1 шт#10#7.00
mo0449##Бусина имитация Сваровски, капля, 11х8 мм#Бусина имитация Сваровски, капля, 11х8 мм#Бусина имитация Сваровски, капля, 11х8 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#busina_imitatsiya_svarovski__kaplya__11kh8_mm.jpeg#1 шт#10#10.00
mo8120##Бусина перламутр натуральный, 7-18 мм#Бусина перламутр натуральный, 7-18 мм#Бусина перламутр натуральный, 7-18 мм#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#busina_perlamutr_naturalnyi__7-18_mm.jpeg#1 шт#10#7.00
mo7682##Бусина с буквой, d 7 мм#Бусина с буквой, диаметр 7 мм.#Бусина с буквой, диаметр 7 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#busina_s_bukvoy__d_7_mm.jpeg#1 шт#10#2.00
mo7684##Бусина с буквой, куб, d 9 мм#Бусина с буквой, куб, диаметр 9 мм.#Бусина с буквой, куб, диаметр 9 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#busina_s_bukvoy__kub__d_9_mm.jpeg#1 шт#10#5.00
mo7683##Бусина с буквой, цвет серебро, d 5 мм#Бусина с буквой, цвет серебро, диаметр 5 мм.#Бусина с буквой, цвет серебро, диаметр 5 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#busina_s_bukvoy__tsvet_serebro__d_5_mm.jpeg#1 шт#10#4.00
mo7686##Бусина стеклянная, 12х16 мм#Бусина стеклянная, 12х16 мм#Бусина стеклянная, 12х16 мм#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#busina_steklyannaya__12kh16_mm.jpeg#1 шт#10#11.00
mo7685##Бусина, цвет бирюза, d 10 мм#Бусина, цвет бирюза, диаметр 10 мм.#Бусина, цвет бирюза, диаметр 10 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#busina__tsvet_biryuza__d_10_mm.jpeg#1 шт#10#5.00
mo7689##Бусины Звезда цветные, d 9 мм#Бусины Звезда цветные, диаметр 9 мм.#Бусины Звезда цветные, диаметр 9 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#businy_zvezda_tsvetnye__d_9_mm.jpeg#50 шт#10#20.00
mo7690##Бусины цветные, d 6 мм#Бусины цветные, диаметр 6 мм.#Бусины цветные, диаметр 6 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#businy_tsvetnye__d_6_mm.jpeg#50 шт#10#25.00
mo7688##Бусины цветные, d 8 мм#Бусины цветные, диаметр 8 мм.#Бусины цветные, диаметр 8 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#businy_tsvetnye__d_8_mm.jpeg#50 шт#10#30.00
mo1032##Бусины-разделители, дерево, 9х10#Бусины-разделители, дерево, размеры 9х10 мм.#Бусины-разделители, цвет бежевый, материал дерево, размеры 9х10 мм. #Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#businy-razdeliteli__derevoo__9kh10.jpeg#1 шт#10#2.00
mo8292##Бусины-разделители, дерево, d 20 мм#Бусины-разделители, дерево, диаметр 20 мм.#Бусины-разделители, цвет естественный, материал дерево, диаметр 20 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#businy-razdeliteli__derevo__d_20_mm.jpeg#1 шт#10#7.00
mo1016##Бусины-разделители, дерево, d 5 мм#Бусины-разделители, дерево, диаметр 5 мм.#Бусины-разделители, смешанные по цвету, материал дерево, диаметр 5 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#businy-razdeliteli__derevoo__d_5_mm.jpeg#20 шт#10#5.00
mo0869##Бусины-разделители, серебро, d 2 мм#Бусины-разделители, цвет серебро, диаметр 2 мм.#Бусины-разделители, цвет серебро, диаметр 2 мм. Цена за 50 шт. #Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#businy-razdeliteli__serebro__d_2_mm.gif#50 шт#10#25.00
mo3315##Зажимная бусина, бронза, d 3 мм#Зажимная бусина, цвет античная бронза, диаметр 3 мм.#Зажимная бусина, цвет античная бронза, диаметр 3 мм.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#zazhimnaya_busina__d_3_mm.jpeg#1 шт#10#1.00
064190##Зажимная бусина, бронза, d 5 мм#Зажимная бусина, цвет античная бронза, диаметр 5 мм.#Зажимная бусина разрезная, цвет античная бронза, диаметр 5 мм. #Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#zazhimnaya_busina__antichnaya_bronza.jpeg#1 шт#10#4.00
mo3073##Зажимная бусина, серебро, d 5 мм#Зажимная бусина, цвет серебро, диаметр 5 мм.#Зажимная бусина разрезная, цвет серебро, диаметр 5 мм. #Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#zazhimnaya_busina__serebro__d_5_mm.jpeg#1 шт#10#4.00
mo7694##Полубусины жемчужно-серые, d 6 мм#Полубусины жемчужно-серые, диаметр 6 мм.#Полубусины жемчужно-серые, диаметр 6 мм. В упаковке 10 г - около 140 шт.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#polubusiny_zhemchuzhno-serye__d_6_mm.jpeg#10 гр#10#30.00
mo7691##Полубусины розовые, d 6 мм#Полубусины розовые, диаметр 6 мм.#Полубусины розовые, диаметр 6 мм. В упаковке 10 г - около 140 шт.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#polubusiny_rozovye__d_6_mm.jpeg#10 гр#10#30.00
mo7692##Полубусины тёмно-розовые, d 6 мм#Полубусины тёмно-розовые, диаметр 6 мм.#Полубусины тёмно-розовые, диаметр 6 мм. В упаковке 10 г - около 140 шт.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#polubusiny_temno-rozovye__d_6_mm.jpeg#10 гр#10#30.00
mo7693##Полубусины чёрные, d 6 мм#Полубусины чёрные, диаметр 6 мм.#Полубусины чёрные, диаметр 6 мм. В упаковке 10 г - около 140 шт.#Корень|Главная|Товары для творчества|Фурнитура|Фурнитура для бижутерии|Бусины#polubusiny_chernye__d_6_mm.jpeg#10 гр#10#30.00
