000876##Грецкого ореха скорлупа гранулы#Наполнитель Грецкого ореха скорлупа гранулы#Молотая скорлупа грецкого ореха в виде гранул. Используется главным образом как скрабирующие частицы. Гранулы не травмируют кожу, поэтому можно использовать даже для скрабов и пилингов для лица.#Корень|Главная|Масла и косметика|Компоненты для косметики|Скрабы#circassian_shell.png#20 гр#10#60.00
079261##Кедрового ореха мука#Наполнитель Кедрового ореха мука#Молотая скорлупа кедрового ореха. Используется главным образом как скрабирующие частицы. Подкрашивает мыло в коричневый цвет, придает своеобразный аромат.#Корень|Главная|Масла и косметика|Компоненты для косметики|Скрабы#kedrovogo_orekha_muka.jpeg#20 гр#10#50.00
000891##Малины семена#Наполнитель Малины семена#Семена малины используются как натуральный скрабирующий элемент. За счет того, что семена не подвергались размалыванию, они имеют округлую форму без острых углов и поэтому не травмируют кожу.#Корень|Главная|Масла и косметика|Компоненты для косметики|Скрабы#raspberry_seeds.jpeg#20 гр#10#60.00
001688##Миндального ореха скорлупа гранулы#Наполнитель Миндального ореха скорлупа гранулы#Молотая скорлупа грецкого ореха в виде гранул. Используется главным образом как скрабирующие частицы. Гранулы не травмируют кожу, поэтому можно использовать даже для скрабов и пилингов для лица.#Корень|Главная|Масла и косметика|Компоненты для косметики|Скрабы#mindal_shell.jpeg#10 гр#10#60.00
000875##Оливковых косточек гранулы#Наполнитель Оливковых косточек гранулы#Гранулы оливковых косточек могут использоваться как скрабирующие элементы в косметике Hand made. Размер гранул средний, используются в скрабах и пилингах для лица и тела.#Корень|Главная|Масла и косметика|Компоненты для косметики|Скрабы#olive_powder.png#20 гр#10#50.00
000877##Пемзы порошок#Наполнитель Пемзы порошок#Пемза - это вулканическое стекло, образовавшееся при выделении газов в быстро твердеющей лаве. Порошок пемзы - натуральный срабирующий элемент. Может использоваться в косметике "Hand made" для тела, рук и ног.#Корень|Главная|Масла и косметика|Компоненты для косметики|Скрабы#pumice_powder.png#10 гр#10#25.00
000604##Скрабящие гранулы для лица#Наполнитель Скрабящие гранулы для лица#Скрабящие гранулы обладают нежным, еле уловимым, но при этом эффективным действием по очищению кожи лица от старой, сухой кожи. Добавьте небольшое количество гранул в косметическое средство по очистке лица или в базовое масло. #Корень|Главная|Масла и косметика|Компоненты для косметики|Скрабы#pe_granule_face.png#20 гр#10#50.00
000605##Скрабящие гранулы для тела#Наполнитель Скрабящие гранулы для тела#Скрабящие гранулы обладают нежным, еле уловимым, но при этом эффективным действием по очищению кожи тела от старой, сухой и огрубевшей кожи. Добавьте небольшое количество гранул в косметическое средство или в базовое масло.#Корень|Главная|Масла и косметика|Компоненты для косметики|Скрабы#pe_granule_body.png#20 гр#10#40.00
000221##Стружка кокосовая белая, 25 г#Наполнитель Стружка кокосовая белая##Корень|Главная|Масла и косметика|Компоненты для косметики|Скрабы#struzhka_kokos.png#25 гр#10#20.00
