001233##3D Мартышка#Форма 3D Мартышка#Силиконовая 3D форма ручной работы. Вес мыла около 60 г. Эту форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 руб. в сутки. Изготовление формы под заказ в течение 3-4 рабочих дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D 2016 год обезьяны#rent_monkey.png#1 шт#10#600.00
003508##3D Обезьяна большая#3D Обезьяна большая#Форма 3D форма ручной работы. Вес готового мыла 100 г. Форма есть в прокате в магазине и отделе Мыльная опера.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D 2016 год обезьяны#3D_obezyana_bolshaya.jpeg#1 шт#10#800.00
003510##3D Обезьяна малая#Форма 3D Обезьяна малая#Маленькая 3D форма ручной работы. Вес готового мыла 40 г. Форма есть в прокате в магазине и отделе Мыльная опера.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D 2016 год обезьяны#3d_obezyana_malaya.jpeg#1 шт#10#500.00
003511##3D Обезьяна На подкове Счастья#Форма 3D Обезьяна На подкове Счастья#3D форма ручной работы. Вес готового мыла 100 г. Форма есть в прокате в магазине и отделе Мыльная опера.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D 2016 год обезьяны#3D_obezyana_na_podkove_schastya.jpeg#1 шт#10#600.00
003512##3D Обезьяна Ох голова болит#Форма 3D Обезьяна Ох голова болит#Крупная 3D форма ручной работы. Вес готового мыла 160 г. Форма есть в прокате в магазине и отделе Мыльная опера.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D 2016 год обезьяны#3D_obezyana_okh_golova_bolit.jpeg#1 шт#10#800.00
003509##3D Обезьяна пузатая#Форма 3D Обезьяна пузатая#3D форма ручной работы. Вес готового мыла 70 г. Форма есть в прокате в магазине и отделе Мыльная опера.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D 2016 год обезьяны#3D_obezyana_puzataya.jpeg#1 шт#10#600.00
003509##3D Обезьяна с бабочкой#Форма 3D Обезьяна с бабочкой#Крупная 3D форма ручной работы. Вес готового мыла 200 г. Форма есть в прокате в магазине и отделе Мыльная опера.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D 2016 год обезьяны#3d_obezyana_s_babochkoy.jpeg#1 шт#10#900.00
003509##3D Обезьяна с монетами#Форма 3D Обезьяна с монетами#3D форма ручной работы. Вес готового мыла 60 г. Форма есть в прокате в магазине и отделе Мыльная опера.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D 2016 год обезьяны#3d_obezyana_s_monetami.jpeg#1 шт#10#600.00
003509##3D Обезьяна с подарком#Форма 3D Обезьяна с подарком#3D форма ручной работы. Вес готового мыла 60 г. Форма есть в прокате в магазине и отделе Мыльная опера.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D 2016 год обезьяны#3d_obezyana_s_podarkom.jpeg#1 шт#10#600.00
003332##3D Три обезьянки#Форма 3D Три обезьянки#Специальная небольшая силиконовая форма ручной работы для заливки мыла, парафина и т.п. Вес готового мыла около 40 г. Форму можно взять в прокат в магазине Мыльная опера. Стоимость проката - 30 рублей в сутки. Изготовление формы под заказ в течение трех-четырех дней.#Корень|Главная|Мыловарение|Формы|Формы 3D|3D 2016 год обезьяны#3D_tri_obezyanki.jpeg#1 шт#10#500.00
